Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.390784e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011198 | lrm: 1.00 | dt: 13046ms | tok/sec: 40,186 | mfu: 1.0% | epoch: 1 | remaining: 300s    
step 00165 (18.3%) | loss: 3.403633 | lrm: 1.00 | dt: 357ms | tok/sec: 1,467,639 | mfu: 35.5% | epoch: 1 | remaining: 245s    
step 00166 (18.4%) | loss: 3.400496 | lrm: 1.00 | dt: 329ms | tok/sec: 1,593,705 | mfu: 38.5% | epoch: 1 | remaining: 244s    
step 00167 (18.5%) | loss: 3.398747 | lrm: 1.00 | dt: 340ms | tok/sec: 1,541,981 | mfu: 37.3% | epoch: 1 | remaining: 244s    
step 00168 (18.6%) | loss: 3.398773 | lrm: 1.00 | dt: 337ms | tok/sec: 1,556,976 | mfu: 37.6% | epoch: 1 | remaining: 244s    
step 00169 (18.7%) | loss: 3.403099 | lrm: 1.00 | dt: 328ms | tok/sec: 1,596,461 | mfu: 38.6% | epoch: 1 | remaining: 243s    
step 00170 (18.8%) | loss: 3.404374 | lrm: 1.00 | dt: 329ms | tok/sec: 1,594,009 | mfu: 38.5% | epoch: 1 | remaining: 243s    
step 00171 (19.0%) | loss: 3.398182 | lrm: 1.00 | dt: 333ms | tok/sec: 1,572,808 | mfu: 38.0% | epoch: 1 | remaining: 243s    
step 00172 (19.1%) | loss: 3.397684 | lrm: 1.00 | dt: 396ms | tok/sec: 1,325,116 | mfu: 32.0% | epoch: 1 | remaining: 242s    
step 00173 (19.2%) | loss: 3.395443 | lrm: 1.00 | dt: 432ms | tok/sec: 1,213,574 | mfu: 29.3% | epoch: 1 | remaining: 242s    
step 00174 (19.3%) | loss: 3.392130 | lrm: 1.00 | dt: 394ms | tok/sec: 1,329,917 | mfu: 32.1% | epoch: 1 | remaining: 242s    
step 00175 (19.5%) | loss: 3.384342 | lrm: 1.00 | dt: 341ms | tok/sec: 1,537,912 | mfu: 37.2% | epoch: 1 | remaining: 241s    
step 00176 (19.6%) | loss: 3.386737 | lrm: 1.00 | dt: 344ms | tok/sec: 1,524,448 | mfu: 36.8% | epoch: 1 | remaining: 241s    
step 00177 (19.7%) | loss: 3.376824 | lrm: 1.00 | dt: 354ms | tok/sec: 1,482,090 | mfu: 35.8% | epoch: 1 | remaining: 241s    
step 00178 (19.8%) | loss: 3.373829 | lrm: 1.00 | dt: 392ms | tok/sec: 1,337,685 | mfu: 32.3% | epoch: 1 | remaining: 240s    
step 00179 (20.0%) | loss: 3.370772 | lrm: 1.00 | dt: 319ms | tok/sec: 1,643,314 | mfu: 39.7% | epoch: 1 | remaining: 240s    
step 00180 (20.1%) | loss: 3.362212 | lrm: 1.00 | dt: 342ms | tok/sec: 1,532,843 | mfu: 37.0% | epoch: 1 | remaining: 239s    
step 00181 (20.2%) | loss: 3.357656 | lrm: 1.00 | dt: 338ms | tok/sec: 1,552,731 | mfu: 37.5% | epoch: 1 | remaining: 239s    
step 00182 (20.3%) | loss: 3.357233 | lrm: 1.00 | dt: 343ms | tok/sec: 1,530,724 | mfu: 37.0% | epoch: 1 | remaining: 239s    
step 00183 (20.4%) | loss: 3.355959 | lrm: 1.00 | dt: 349ms | tok/sec: 1,500,516 | mfu: 36.3% | epoch: 1 | remaining: 238s    
step 00184 (20.5%) | loss: 3.348551 | lrm: 1.00 | dt: 441ms | tok/sec: 1,189,471 | mfu: 28.7% | epoch: 1 | remaining: 238s    
step 00185 (20.7%) | loss: 3.350460 | lrm: 1.00 | dt: 335ms | tok/sec: 1,564,731 | mfu: 37.8% | epoch: 1 | remaining: 238s    
step 00186 (20.8%) | loss: 3.347805 | lrm: 1.00 | dt: 361ms | tok/sec: 1,453,439 | mfu: 35.1% | epoch: 1 | remaining: 237s    
step 00187 (20.9%) | loss: 3.342681 | lrm: 1.00 | dt: 425ms | tok/sec: 1,233,321 | mfu: 29.8% | epoch: 1 | remaining: 237s    
step 00188 (21.0%) | loss: 3.336427 | lrm: 1.00 | dt: 354ms | tok/sec: 1,479,587 | mfu: 35.7% | epoch: 1 | remaining: 237s    
step 00189 (21.2%) | loss: 3.340551 | lrm: 1.00 | dt: 331ms | tok/sec: 1,584,129 | mfu: 38.3% | epoch: 1 | remaining: 236s    
step 00190 (21.3%) | loss: 3.340793 | lrm: 1.00 | dt: 336ms | tok/sec: 1,562,519 | mfu: 37.8% | epoch: 1 | remaining: 236s    
step 00191 (21.4%) | loss: 3.340309 | lrm: 1.00 | dt: 393ms | tok/sec: 1,334,037 | mfu: 32.2% | epoch: 1 | remaining: 235s    
step 00192 (21.5%) | loss: 3.338490 | lrm: 1.00 | dt: 328ms | tok/sec: 1,600,646 | mfu: 38.7% | epoch: 1 | remaining: 235s    
step 00193 (21.6%) | loss: 3.337803 | lrm: 1.00 | dt: 411ms | tok/sec: 1,274,188 | mfu: 30.8% | epoch: 1 | remaining: 235s    
step 00194 (21.8%) | loss: 3.331423 | lrm: 1.00 | dt: 332ms | tok/sec: 1,580,815 | mfu: 38.2% | epoch: 1 | remaining: 234s    
step 00195 (21.9%) | loss: 3.330264 | lrm: 1.00 | dt: 329ms | tok/sec: 1,595,495 | mfu: 38.5% | epoch: 1 | remaining: 234s    
step 00196 (22.0%) | loss: 3.330992 | lrm: 1.00 | dt: 353ms | tok/sec: 1,483,860 | mfu: 35.9% | epoch: 1 | remaining: 234s    
step 00197 (22.1%) | loss: 3.330081 | lrm: 1.00 | dt: 329ms | tok/sec: 1,595,161 | mfu: 38.5% | epoch: 1 | remaining: 233s    
step 00198 (22.2%) | loss: 3.320266 | lrm: 1.00 | dt: 329ms | tok/sec: 1,595,239 | mfu: 38.5% | epoch: 1 | remaining: 233s    
step 00199 (22.3%) | loss: 3.317145 | lrm: 1.00 | dt: 337ms | tok/sec: 1,553,993 | mfu: 37.5% | epoch: 1 | remaining: 233s    
step 00200 (22.4%) | loss: 3.314653 | lrm: 1.00 | dt: 421ms | tok/sec: 1,245,166 | mfu: 30.1% | epoch: 1 | remaining: 232s    
step 00201 (22.6%) | loss: 3.313851 | lrm: 1.00 | dt: 364ms | tok/sec: 1,438,584 | mfu: 34.8% | epoch: 1 | remaining: 232s    
step 00202 (22.7%) | loss: 3.315408 | lrm: 1.00 | dt: 332ms | tok/sec: 1,580,676 | mfu: 38.2% | epoch: 1 | remaining: 232s    
step 00203 (22.8%) | loss: 3.313191 | lrm: 1.00 | dt: 371ms | tok/sec: 1,414,706 | mfu: 34.2% | epoch: 1 | remaining: 231s    
step 00204 (22.9%) | loss: 3.309101 | lrm: 1.00 | dt: 346ms | tok/sec: 1,513,302 | mfu: 36.6% | epoch: 1 | remaining: 231s    
step 00205 (23.0%) | loss: 3.298842 | lrm: 1.00 | dt: 345ms | tok/sec: 1,521,828 | mfu: 36.8% | epoch: 1 | remaining: 231s    
step 00206 (23.1%) | loss: 3.296074 | lrm: 1.00 | dt: 331ms | tok/sec: 1,583,805 | mfu: 38.3% | epoch: 1 | remaining: 230s    
step 00207 (23.3%) | loss: 3.294502 | lrm: 1.00 | dt: 350ms | tok/sec: 1,496,059 | mfu: 36.1% | epoch: 1 | remaining: 230s    
step 00208 (23.4%) | loss: 3.294563 | lrm: 1.00 | dt: 325ms | tok/sec: 1,615,616 | mfu: 39.0% | epoch: 1 | remaining: 230s    
step 00209 (23.5%) | loss: 3.291716 | lrm: 1.00 | dt: 330ms | tok/sec: 1,589,499 | mfu: 38.4% | epoch: 1 | remaining: 229s    
step 00210 (23.6%) | loss: 3.286585 | lrm: 1.00 | dt: 344ms | tok/sec: 1,524,215 | mfu: 36.8% | epoch: 1 | remaining: 229s    
step 00211 (23.7%) | loss: 3.291584 | lrm: 1.00 | dt: 337ms | tok/sec: 1,555,404 | mfu: 37.6% | epoch: 1 | remaining: 229s    
step 00212 (23.8%) | loss: 3.286381 | lrm: 1.00 | dt: 376ms | tok/sec: 1,395,113 | mfu: 33.7% | epoch: 1 | remaining: 228s    
step 00213 (23.9%) | loss: 3.281698 | lrm: 1.00 | dt: 329ms | tok/sec: 1,593,231 | mfu: 38.5% | epoch: 1 | remaining: 228s    
step 00214 (24.1%) | loss: 3.278707 | lrm: 1.00 | dt: 361ms | tok/sec: 1,451,017 | mfu: 35.1% | epoch: 1 | remaining: 227s    
step 00215 (24.2%) | loss: 3.276051 | lrm: 1.00 | dt: 366ms | tok/sec: 1,432,962 | mfu: 34.6% | epoch: 1 | remaining: 227s    
step 00216 (24.3%) | loss: 3.277232 | lrm: 1.00 | dt: 341ms | tok/sec: 1,538,274 | mfu: 37.2% | epoch: 1 | remaining: 227s    
step 00217 (24.4%) | loss: 3.278816 | lrm: 1.00 | dt: 328ms | tok/sec: 1,599,046 | mfu: 38.6% | epoch: 1 | remaining: 226s    
step 00218 (24.5%) | loss: 3.277702 | lrm: 1.00 | dt: 348ms | tok/sec: 1,504,722 | mfu: 36.4% | epoch: 1 | remaining: 226s    
step 00219 (24.6%) | loss: 3.278120 | lrm: 1.00 | dt: 342ms | tok/sec: 1,532,444 | mfu: 37.0% | epoch: 1 | remaining: 226s    
step 00220 (24.8%) | loss: 3.280375 | lrm: 1.00 | dt: 415ms | tok/sec: 1,263,712 | mfu: 30.5% | epoch: 1 | remaining: 225s    
step 00221 (24.9%) | loss: 3.282755 | lrm: 1.00 | dt: 343ms | tok/sec: 1,527,059 | mfu: 36.9% | epoch: 1 | remaining: 225s    
step 00222 (25.0%) | loss: 3.278675 | lrm: 1.00 | dt: 323ms | tok/sec: 1,622,875 | mfu: 39.2% | epoch: 1 | remaining: 225s    
step 00223 (25.1%) | loss: 3.279353 | lrm: 1.00 | dt: 371ms | tok/sec: 1,414,441 | mfu: 34.2% | epoch: 1 | remaining: 224s    
step 00224 (25.2%) | loss: 3.277904 | lrm: 1.00 | dt: 319ms | tok/sec: 1,641,059 | mfu: 39.7% | epoch: 1 | remaining: 224s    
step 00225 (25.3%) | loss: 3.277519 | lrm: 1.00 | dt: 329ms | tok/sec: 1,594,154 | mfu: 38.5% | epoch: 1 | remaining: 224s    
step 00226 (25.5%) | loss: 3.279715 | lrm: 1.00 | dt: 397ms | tok/sec: 1,321,439 | mfu: 31.9% | epoch: 1 | remaining: 223s    
step 00227 (25.6%) | loss: 3.278889 | lrm: 1.00 | dt: 321ms | tok/sec: 1,630,919 | mfu: 39.4% | epoch: 1 | remaining: 223s    
step 00228 (25.7%) | loss: 3.276198 | lrm: 1.00 | dt: 353ms | tok/sec: 1,484,207 | mfu: 35.9% | epoch: 1 | remaining: 223s    
step 00229 (25.8%) | loss: 3.273966 | lrm: 1.00 | dt: 370ms | tok/sec: 1,417,724 | mfu: 34.3% | epoch: 1 | remaining: 222s    
step 00230 (25.9%) | loss: 3.276074 | lrm: 1.00 | dt: 338ms | tok/sec: 1,551,552 | mfu: 37.5% | epoch: 1 | remaining: 222s    
step 00231 (26.0%) | loss: 3.277128 | lrm: 1.00 | dt: 380ms | tok/sec: 1,379,830 | mfu: 33.3% | epoch: 1 | remaining: 221s    
step 00232 (26.2%) | loss: 3.273813 | lrm: 1.00 | dt: 338ms | tok/sec: 1,549,951 | mfu: 37.4% | epoch: 1 | remaining: 221s    
step 00233 (26.3%) | loss: 3.270214 | lrm: 1.00 | dt: 343ms | tok/sec: 1,527,469 | mfu: 36.9% | epoch: 1 | remaining: 221s    
step 00234 (26.4%) | loss: 3.267879 | lrm: 1.00 | dt: 347ms | tok/sec: 1,511,844 | mfu: 36.5% | epoch: 1 | remaining: 220s    
step 00235 (26.5%) | loss: 3.264526 | lrm: 1.00 | dt: 357ms | tok/sec: 1,469,383 | mfu: 35.5% | epoch: 1 | remaining: 220s    
step 00236 (26.6%) | loss: 3.261303 | lrm: 1.00 | dt: 420ms | tok/sec: 1,247,251 | mfu: 30.1% | epoch: 1 | remaining: 220s    
step 00237 (26.8%) | loss: 3.255517 | lrm: 1.00 | dt: 322ms | tok/sec: 1,630,565 | mfu: 39.4% | epoch: 1 | remaining: 219s    
step 00238 (26.9%) | loss: 3.257516 | lrm: 1.00 | dt: 419ms | tok/sec: 1,251,450 | mfu: 30.2% | epoch: 1 | remaining: 219s    
step 00239 (27.0%) | loss: 3.255223 | lrm: 1.00 | dt: 454ms | tok/sec: 1,154,367 | mfu: 27.9% | epoch: 1 | remaining: 218s    
step 00240 (27.2%) | loss: 3.250278 | lrm: 1.00 | dt: 414ms | tok/sec: 1,267,615 | mfu: 30.6% | epoch: 1 | remaining: 218s    
step 00241 (27.3%) | loss: 3.250124 | lrm: 1.00 | dt: 366ms | tok/sec: 1,434,296 | mfu: 34.7% | epoch: 1 | remaining: 218s    
step 00242 (27.4%) | loss: 3.251578 | lrm: 1.00 | dt: 360ms | tok/sec: 1,457,963 | mfu: 35.2% | epoch: 1 | remaining: 217s    
step 00243 (27.6%) | loss: 3.251335 | lrm: 1.00 | dt: 422ms | tok/sec: 1,243,230 | mfu: 30.0% | epoch: 1 | remaining: 217s    
step 00244 (27.7%) | loss: 3.250610 | lrm: 1.00 | dt: 357ms | tok/sec: 1,469,929 | mfu: 35.5% | epoch: 1 | remaining: 217s    
step 00245 (27.8%) | loss: 3.243879 | lrm: 1.00 | dt: 360ms | tok/sec: 1,455,154 | mfu: 35.2% | epoch: 1 | remaining: 216s    
step 00246 (27.9%) | loss: 3.240253 | lrm: 1.00 | dt: 331ms | tok/sec: 1,584,671 | mfu: 38.3% | epoch: 1 | remaining: 216s    
step 00247 (28.0%) | loss: 3.231579 | lrm: 1.00 | dt: 325ms | tok/sec: 1,615,371 | mfu: 39.0% | epoch: 1 | remaining: 216s    
step 00248 (28.1%) | loss: 3.233329 | lrm: 1.00 | dt: 335ms | tok/sec: 1,566,262 | mfu: 37.8% | epoch: 1 | remaining: 215s    
step 00249 (28.3%) | loss: 3.234322 | lrm: 1.00 | dt: 334ms | tok/sec: 1,571,119 | mfu: 38.0% | epoch: 1 | remaining: 215s    
step 00250 (28.4%) | loss: 3.234879 | lrm: 1.00 | dt: 326ms | tok/sec: 1,606,182 | mfu: 38.8% | epoch: 1 | remaining: 215s    
step 00251 (28.5%) | loss: 3.237055 | lrm: 1.00 | dt: 333ms | tok/sec: 1,573,726 | mfu: 38.0% | epoch: 1 | remaining: 214s    
step 00252 (28.6%) | loss: 3.238865 | lrm: 1.00 | dt: 344ms | tok/sec: 1,522,179 | mfu: 36.8% | epoch: 1 | remaining: 214s    
step 00253 (28.7%) | loss: 3.242386 | lrm: 1.00 | dt: 335ms | tok/sec: 1,564,527 | mfu: 37.8% | epoch: 1 | remaining: 214s    
step 00254 (28.8%) | loss: 3.245607 | lrm: 1.00 | dt: 347ms | tok/sec: 1,508,999 | mfu: 36.5% | epoch: 1 | remaining: 213s    
step 00255 (28.9%) | loss: 3.244556 | lrm: 1.00 | dt: 374ms | tok/sec: 1,401,168 | mfu: 33.9% | epoch: 1 | remaining: 213s    
step 00256 (29.1%) | loss: 3.239548 | lrm: 1.00 | dt: 325ms | tok/sec: 1,614,098 | mfu: 39.0% | epoch: 1 | remaining: 212s    
step 00257 (29.2%) | loss: 3.240264 | lrm: 1.00 | dt: 432ms | tok/sec: 1,213,305 | mfu: 29.3% | epoch: 1 | remaining: 212s    
step 00258 (29.3%) | loss: 3.233050 | lrm: 1.00 | dt: 346ms | tok/sec: 1,513,171 | mfu: 36.6% | epoch: 1 | remaining: 212s    
step 00259 (29.4%) | loss: 3.232618 | lrm: 1.00 | dt: 351ms | tok/sec: 1,493,551 | mfu: 36.1% | epoch: 1 | remaining: 211s    
step 00260 (29.5%) | loss: 3.230704 | lrm: 1.00 | dt: 334ms | tok/sec: 1,569,814 | mfu: 37.9% | epoch: 1 | remaining: 211s    
step 00261 (29.7%) | loss: 3.228247 | lrm: 1.00 | dt: 365ms | tok/sec: 1,436,294 | mfu: 34.7% | epoch: 1 | remaining: 211s    
step 00262 (29.8%) | loss: 3.229216 | lrm: 1.00 | dt: 350ms | tok/sec: 1,495,999 | mfu: 36.1% | epoch: 1 | remaining: 210s    
step 00263 (29.9%) | loss: 3.228925 | lrm: 1.00 | dt: 419ms | tok/sec: 1,251,851 | mfu: 30.2% | epoch: 1 | remaining: 210s    
step 00264 (30.0%) | loss: 3.229091 | lrm: 1.00 | dt: 350ms | tok/sec: 1,499,641 | mfu: 36.2% | epoch: 1 | remaining: 210s    
step 00265 (30.1%) | loss: 3.227397 | lrm: 1.00 | dt: 355ms | tok/sec: 1,476,281 | mfu: 35.7% | epoch: 1 | remaining: 209s    
step 00266 (30.3%) | loss: 3.222307 | lrm: 1.00 | dt: 335ms | tok/sec: 1,564,604 | mfu: 37.8% | epoch: 1 | remaining: 209s    
step 00267 (30.4%) | loss: 3.219189 | lrm: 1.00 | dt: 344ms | tok/sec: 1,524,164 | mfu: 36.8% | epoch: 1 | remaining: 209s    
step 00268 (30.5%) | loss: 3.218897 | lrm: 1.00 | dt: 392ms | tok/sec: 1,337,682 | mfu: 32.3% | epoch: 1 | remaining: 208s    
step 00269 (30.6%) | loss: 3.214662 | lrm: 1.00 | dt: 352ms | tok/sec: 1,490,253 | mfu: 36.0% | epoch: 1 | remaining: 208s    
step 00270 (30.7%) | loss: 3.214726 | lrm: 1.00 | dt: 427ms | tok/sec: 1,228,681 | mfu: 29.7% | epoch: 1 | remaining: 207s    
step 00271 (30.9%) | loss: 3.215213 | lrm: 1.00 | dt: 337ms | tok/sec: 1,556,557 | mfu: 37.6% | epoch: 1 | remaining: 207s    
step 00272 (31.0%) | loss: 3.216950 | lrm: 1.00 | dt: 343ms | tok/sec: 1,529,045 | mfu: 36.9% | epoch: 1 | remaining: 207s    
step 00273 (31.1%) | loss: 3.213037 | lrm: 1.00 | dt: 351ms | tok/sec: 1,491,765 | mfu: 36.0% | epoch: 1 | remaining: 206s    
step 00274 (31.2%) | loss: 3.210977 | lrm: 1.00 | dt: 328ms | tok/sec: 1,600,492 | mfu: 38.7% | epoch: 1 | remaining: 206s    
step 00275 (31.3%) | loss: 3.206477 | lrm: 1.00 | dt: 406ms | tok/sec: 1,291,551 | mfu: 31.2% | epoch: 1 | remaining: 206s    
step 00276 (31.5%) | loss: 3.211327 | lrm: 1.00 | dt: 324ms | tok/sec: 1,619,180 | mfu: 39.1% | epoch: 1 | remaining: 205s    
step 00277 (31.6%) | loss: 3.208899 | lrm: 1.00 | dt: 320ms | tok/sec: 1,636,890 | mfu: 39.5% | epoch: 1 | remaining: 205s    
step 00278 (31.7%) | loss: 3.205824 | lrm: 1.00 | dt: 348ms | tok/sec: 1,505,810 | mfu: 36.4% | epoch: 1 | remaining: 205s    
step 00279 (31.8%) | loss: 3.206979 | lrm: 1.00 | dt: 337ms | tok/sec: 1,556,916 | mfu: 37.6% | epoch: 1 | remaining: 204s    
step 00280 (31.9%) | loss: 3.206358 | lrm: 1.00 | dt: 384ms | tok/sec: 1,365,577 | mfu: 33.0% | epoch: 1 | remaining: 204s    
step 00281 (32.0%) | loss: 3.208561 | lrm: 1.00 | dt: 427ms | tok/sec: 1,228,756 | mfu: 29.7% | epoch: 1 | remaining: 203s    
step 00282 (32.2%) | loss: 3.208071 | lrm: 1.00 | dt: 408ms | tok/sec: 1,283,796 | mfu: 31.0% | epoch: 1 | remaining: 203s    
step 00283 (32.3%) | loss: 3.209458 | lrm: 1.00 | dt: 383ms | tok/sec: 1,369,589 | mfu: 33.1% | epoch: 1 | remaining: 203s    
step 00284 (32.4%) | loss: 3.206119 | lrm: 1.00 | dt: 359ms | tok/sec: 1,461,042 | mfu: 35.3% | epoch: 1 | remaining: 202s    
step 00285 (32.6%) | loss: 3.204291 | lrm: 1.00 | dt: 321ms | tok/sec: 1,635,568 | mfu: 39.5% | epoch: 1 | remaining: 202s    
step 00286 (32.7%) | loss: 3.204076 | lrm: 1.00 | dt: 347ms | tok/sec: 1,510,867 | mfu: 36.5% | epoch: 1 | remaining: 202s    
step 00287 (32.8%) | loss: 3.203123 | lrm: 1.00 | dt: 345ms | tok/sec: 1,517,547 | mfu: 36.7% | epoch: 1 | remaining: 201s    
step 00288 (32.9%) | loss: 3.207343 | lrm: 1.00 | dt: 323ms | tok/sec: 1,621,300 | mfu: 39.2% | epoch: 1 | remaining: 201s    
step 00289 (33.0%) | loss: 3.204409 | lrm: 1.00 | dt: 367ms | tok/sec: 1,428,851 | mfu: 34.5% | epoch: 1 | remaining: 201s    
step 00290 (33.1%) | loss: 3.201564 | lrm: 1.00 | dt: 328ms | tok/sec: 1,600,066 | mfu: 38.7% | epoch: 1 | remaining: 200s    
step 00291 (33.2%) | loss: 3.199547 | lrm: 1.00 | dt: 332ms | tok/sec: 1,576,974 | mfu: 38.1% | epoch: 1 | remaining: 200s    
step 00292 (33.4%) | loss: 3.197860 | lrm: 1.00 | dt: 336ms | tok/sec: 1,560,574 | mfu: 37.7% | epoch: 1 | remaining: 200s    
step 00293 (33.5%) | loss: 3.195925 | lrm: 1.00 | dt: 333ms | tok/sec: 1,575,981 | mfu: 38.1% | epoch: 1 | remaining: 199s    
step 00294 (33.6%) | loss: 3.195020 | lrm: 1.00 | dt: 351ms | tok/sec: 1,493,361 | mfu: 36.1% | epoch: 1 | remaining: 199s    
step 00295 (33.7%) | loss: 3.199288 | lrm: 1.00 | dt: 353ms | tok/sec: 1,484,070 | mfu: 35.9% | epoch: 1 | remaining: 199s    
step 00296 (33.8%) | loss: 3.200681 | lrm: 1.00 | dt: 450ms | tok/sec: 1,164,534 | mfu: 28.1% | epoch: 1 | remaining: 198s    
step 00297 (34.0%) | loss: 3.204467 | lrm: 1.00 | dt: 355ms | tok/sec: 1,477,843 | mfu: 35.7% | epoch: 1 | remaining: 198s    
step 00298 (34.1%) | loss: 3.199841 | lrm: 1.00 | dt: 424ms | tok/sec: 1,237,203 | mfu: 29.9% | epoch: 1 | remaining: 197s    
step 00299 (34.2%) | loss: 3.190290 | lrm: 1.00 | dt: 330ms | tok/sec: 1,589,097 | mfu: 38.4% | epoch: 1 | remaining: 197s    
step 00300 (34.3%) | loss: 3.189229 | lrm: 1.00 | dt: 330ms | tok/sec: 1,590,314 | mfu: 38.4% | epoch: 1 | remaining: 197s    
step 00301 (34.4%) | loss: 3.190383 | lrm: 1.00 | dt: 344ms | tok/sec: 1,522,849 | mfu: 36.8% | epoch: 1 | remaining: 196s    
step 00302 (34.6%) | loss: 3.189539 | lrm: 1.00 | dt: 330ms | tok/sec: 1,589,879 | mfu: 38.4% | epoch: 1 | remaining: 196s    
step 00303 (34.7%) | loss: 3.188699 | lrm: 1.00 | dt: 396ms | tok/sec: 1,322,991 | mfu: 32.0% | epoch: 1 | remaining: 196s    
step 00304 (34.8%) | loss: 3.185789 | lrm: 1.00 | dt: 380ms | tok/sec: 1,379,258 | mfu: 33.3% | epoch: 1 | remaining: 195s    
step 00305 (34.9%) | loss: 3.184716 | lrm: 1.00 | dt: 346ms | tok/sec: 1,515,085 | mfu: 36.6% | epoch: 1 | remaining: 195s    
step 00306 (35.0%) | loss: 3.180681 | lrm: 1.00 | dt: 442ms | tok/sec: 1,186,712 | mfu: 28.7% | epoch: 1 | remaining: 194s    
step 00307 (35.2%) | loss: 3.175055 | lrm: 1.00 | dt: 335ms | tok/sec: 1,564,031 | mfu: 37.8% | epoch: 1 | remaining: 194s    
step 00308 (35.3%) | loss: 3.172392 | lrm: 1.00 | dt: 393ms | tok/sec: 1,332,666 | mfu: 32.2% | epoch: 1 | remaining: 194s    
step 00309 (35.4%) | loss: 3.169434 | lrm: 1.00 | dt: 318ms | tok/sec: 1,648,554 | mfu: 39.8% | epoch: 1 | remaining: 193s    
step 00310 (35.5%) | loss: 3.170779 | lrm: 1.00 | dt: 325ms | tok/sec: 1,614,361 | mfu: 39.0% | epoch: 1 | remaining: 193s    
step 00311 (35.6%) | loss: 3.171390 | lrm: 1.00 | dt: 343ms | tok/sec: 1,526,447 | mfu: 36.9% | epoch: 1 | remaining: 193s    
step 00312 (35.8%) | loss: 3.170272 | lrm: 1.00 | dt: 329ms | tok/sec: 1,594,821 | mfu: 38.5% | epoch: 1 | remaining: 192s    
step 00313 (35.9%) | loss: 3.168446 | lrm: 1.00 | dt: 334ms | tok/sec: 1,569,457 | mfu: 37.9% | epoch: 1 | remaining: 192s    
step 00314 (36.0%) | loss: 3.164025 | lrm: 1.00 | dt: 340ms | tok/sec: 1,542,447 | mfu: 37.3% | epoch: 1 | remaining: 192s    
step 00315 (36.1%) | loss: 3.162034 | lrm: 1.00 | dt: 328ms | tok/sec: 1,597,659 | mfu: 38.6% | epoch: 1 | remaining: 191s    
step 00316 (36.2%) | loss: 3.164367 | lrm: 1.00 | dt: 326ms | tok/sec: 1,606,442 | mfu: 38.8% | epoch: 1 | remaining: 191s    
step 00317 (36.3%) | loss: 3.160680 | lrm: 1.00 | dt: 372ms | tok/sec: 1,408,991 | mfu: 34.0% | epoch: 1 | remaining: 191s    
step 00318 (36.4%) | loss: 3.158691 | lrm: 1.00 | dt: 358ms | tok/sec: 1,464,853 | mfu: 35.4% | epoch: 1 | remaining: 190s    
step 00319 (36.6%) | loss: 3.159250 | lrm: 1.00 | dt: 369ms | tok/sec: 1,421,988 | mfu: 34.4% | epoch: 1 | remaining: 190s    
step 00320 (36.7%) | loss: 3.158192 | lrm: 1.00 | dt: 388ms | tok/sec: 1,350,621 | mfu: 32.6% | epoch: 1 | remaining: 190s    
step 00321 (36.8%) | loss: 3.162046 | lrm: 1.00 | dt: 354ms | tok/sec: 1,482,072 | mfu: 35.8% | epoch: 1 | remaining: 189s    
step 00322 (36.9%) | loss: 3.158149 | lrm: 1.00 | dt: 380ms | tok/sec: 1,381,142 | mfu: 33.4% | epoch: 1 | remaining: 189s    
step 00323 (37.1%) | loss: 3.154444 | lrm: 1.00 | dt: 321ms | tok/sec: 1,631,615 | mfu: 39.4% | epoch: 1 | remaining: 189s    
step 00324 (37.2%) | loss: 3.154569 | lrm: 1.00 | dt: 330ms | tok/sec: 1,590,035 | mfu: 38.4% | epoch: 1 | remaining: 188s    
step 00325 (37.3%) | loss: 3.153312 | lrm: 1.00 | dt: 361ms | tok/sec: 1,453,750 | mfu: 35.1% | epoch: 1 | remaining: 188s    
step 00326 (37.4%) | loss: 3.157267 | lrm: 1.00 | dt: 324ms | tok/sec: 1,616,375 | mfu: 39.1% | epoch: 1 | remaining: 188s    
step 00327 (37.5%) | loss: 3.160730 | lrm: 1.00 | dt: 331ms | tok/sec: 1,583,390 | mfu: 38.3% | epoch: 1 | remaining: 187s    
step 00328 (37.6%) | loss: 3.155313 | lrm: 1.00 | dt: 360ms | tok/sec: 1,456,974 | mfu: 35.2% | epoch: 1 | remaining: 187s    
step 00329 (37.7%) | loss: 3.156662 | lrm: 1.00 | dt: 334ms | tok/sec: 1,571,043 | mfu: 38.0% | epoch: 1 | remaining: 186s    
step 00330 (37.8%) | loss: 3.153955 | lrm: 1.00 | dt: 349ms | tok/sec: 1,502,522 | mfu: 36.3% | epoch: 1 | remaining: 186s    
step 00331 (38.0%) | loss: 3.155552 | lrm: 1.00 | dt: 351ms | tok/sec: 1,495,247 | mfu: 36.1% | epoch: 1 | remaining: 186s    
step 00332 (38.1%) | loss: 3.154028 | lrm: 1.00 | dt: 323ms | tok/sec: 1,620,676 | mfu: 39.2% | epoch: 1 | remaining: 185s    
