Warning: You are sending unauthenticated requests to the HF Hub. Please set a HF_TOKEN to enable higher rate limits and faster downloads.
Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.390784e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011198 | lrm: 1.00 | dt: 36218ms | tok/sec: 14,475 | mfu: 0.3% | epoch: 1 | remaining: 300s    
step 00164 (17.3%) | loss: 3.404904 | lrm: 1.00 | dt: 334ms | tok/sec: 1,571,927 | mfu: 38.0% | epoch: 1 | remaining: 248s    
step 00165 (17.4%) | loss: 3.400481 | lrm: 1.00 | dt: 331ms | tok/sec: 1,585,084 | mfu: 38.3% | epoch: 1 | remaining: 247s    
step 00166 (17.5%) | loss: 3.398410 | lrm: 1.00 | dt: 332ms | tok/sec: 1,581,532 | mfu: 38.2% | epoch: 1 | remaining: 247s    
step 00167 (17.6%) | loss: 3.396899 | lrm: 1.00 | dt: 330ms | tok/sec: 1,589,921 | mfu: 38.4% | epoch: 1 | remaining: 247s    
step 00168 (17.8%) | loss: 3.397192 | lrm: 1.00 | dt: 330ms | tok/sec: 1,588,367 | mfu: 38.4% | epoch: 1 | remaining: 246s    
step 00169 (17.9%) | loss: 3.401014 | lrm: 1.00 | dt: 330ms | tok/sec: 1,587,195 | mfu: 38.3% | epoch: 1 | remaining: 246s    
step 00170 (18.0%) | loss: 3.402616 | lrm: 1.00 | dt: 332ms | tok/sec: 1,580,665 | mfu: 38.2% | epoch: 1 | remaining: 246s    
step 00171 (18.1%) | loss: 3.397066 | lrm: 1.00 | dt: 328ms | tok/sec: 1,596,453 | mfu: 38.6% | epoch: 1 | remaining: 245s    
step 00172 (18.2%) | loss: 3.398349 | lrm: 1.00 | dt: 380ms | tok/sec: 1,379,500 | mfu: 33.3% | epoch: 1 | remaining: 245s    
step 00173 (18.3%) | loss: 3.396214 | lrm: 1.00 | dt: 348ms | tok/sec: 1,506,937 | mfu: 36.4% | epoch: 1 | remaining: 245s    
step 00174 (18.4%) | loss: 3.392053 | lrm: 1.00 | dt: 331ms | tok/sec: 1,586,324 | mfu: 38.3% | epoch: 1 | remaining: 244s    
step 00175 (18.6%) | loss: 3.383953 | lrm: 1.00 | dt: 338ms | tok/sec: 1,553,303 | mfu: 37.5% | epoch: 1 | remaining: 244s    
step 00176 (18.7%) | loss: 3.386706 | lrm: 1.00 | dt: 334ms | tok/sec: 1,571,237 | mfu: 38.0% | epoch: 1 | remaining: 244s    
step 00177 (18.8%) | loss: 3.376595 | lrm: 1.00 | dt: 346ms | tok/sec: 1,515,221 | mfu: 36.6% | epoch: 1 | remaining: 243s    
step 00178 (18.9%) | loss: 3.374212 | lrm: 1.00 | dt: 329ms | tok/sec: 1,591,244 | mfu: 38.4% | epoch: 1 | remaining: 243s    
step 00179 (19.0%) | loss: 3.371486 | lrm: 1.00 | dt: 334ms | tok/sec: 1,568,545 | mfu: 37.9% | epoch: 1 | remaining: 243s    
step 00180 (19.1%) | loss: 3.363305 | lrm: 1.00 | dt: 331ms | tok/sec: 1,582,377 | mfu: 38.2% | epoch: 1 | remaining: 242s    
step 00181 (19.2%) | loss: 3.358557 | lrm: 1.00 | dt: 331ms | tok/sec: 1,583,777 | mfu: 38.3% | epoch: 1 | remaining: 242s    
step 00182 (19.3%) | loss: 3.357961 | lrm: 1.00 | dt: 333ms | tok/sec: 1,573,056 | mfu: 38.0% | epoch: 1 | remaining: 242s    
step 00183 (19.4%) | loss: 3.356029 | lrm: 1.00 | dt: 331ms | tok/sec: 1,583,222 | mfu: 38.3% | epoch: 1 | remaining: 241s    
step 00184 (19.6%) | loss: 3.347299 | lrm: 1.00 | dt: 418ms | tok/sec: 1,254,731 | mfu: 30.3% | epoch: 1 | remaining: 241s    
step 00185 (19.7%) | loss: 3.348816 | lrm: 1.00 | dt: 328ms | tok/sec: 1,597,927 | mfu: 38.6% | epoch: 1 | remaining: 241s    
step 00186 (19.8%) | loss: 3.346210 | lrm: 1.00 | dt: 338ms | tok/sec: 1,551,149 | mfu: 37.5% | epoch: 1 | remaining: 240s    
step 00187 (19.9%) | loss: 3.341281 | lrm: 1.00 | dt: 361ms | tok/sec: 1,453,253 | mfu: 35.1% | epoch: 1 | remaining: 240s    
step 00188 (20.0%) | loss: 3.336258 | lrm: 1.00 | dt: 323ms | tok/sec: 1,622,851 | mfu: 39.2% | epoch: 1 | remaining: 240s    
step 00189 (20.1%) | loss: 3.341768 | lrm: 1.00 | dt: 339ms | tok/sec: 1,547,920 | mfu: 37.4% | epoch: 1 | remaining: 239s    
step 00190 (20.3%) | loss: 3.342105 | lrm: 1.00 | dt: 344ms | tok/sec: 1,522,976 | mfu: 36.8% | epoch: 1 | remaining: 239s    
step 00191 (20.4%) | loss: 3.342167 | lrm: 1.00 | dt: 348ms | tok/sec: 1,504,508 | mfu: 36.4% | epoch: 1 | remaining: 239s    
step 00192 (20.5%) | loss: 3.340416 | lrm: 1.00 | dt: 340ms | tok/sec: 1,540,168 | mfu: 37.2% | epoch: 1 | remaining: 238s    
step 00193 (20.6%) | loss: 3.339673 | lrm: 1.00 | dt: 329ms | tok/sec: 1,592,282 | mfu: 38.5% | epoch: 1 | remaining: 238s    
step 00194 (20.7%) | loss: 3.333024 | lrm: 1.00 | dt: 333ms | tok/sec: 1,575,447 | mfu: 38.1% | epoch: 1 | remaining: 238s    
step 00195 (20.8%) | loss: 3.331983 | lrm: 1.00 | dt: 330ms | tok/sec: 1,586,862 | mfu: 38.3% | epoch: 1 | remaining: 237s    
step 00196 (20.9%) | loss: 3.332064 | lrm: 1.00 | dt: 338ms | tok/sec: 1,549,961 | mfu: 37.4% | epoch: 1 | remaining: 237s    
step 00197 (21.0%) | loss: 3.329871 | lrm: 1.00 | dt: 331ms | tok/sec: 1,584,938 | mfu: 38.3% | epoch: 1 | remaining: 237s    
step 00198 (21.2%) | loss: 3.319333 | lrm: 1.00 | dt: 336ms | tok/sec: 1,561,484 | mfu: 37.7% | epoch: 1 | remaining: 236s    
step 00199 (21.3%) | loss: 3.316207 | lrm: 1.00 | dt: 333ms | tok/sec: 1,575,589 | mfu: 38.1% | epoch: 1 | remaining: 236s    
step 00200 (21.4%) | loss: 3.314331 | lrm: 1.00 | dt: 379ms | tok/sec: 1,383,801 | mfu: 33.4% | epoch: 1 | remaining: 235s    
step 00201 (21.5%) | loss: 3.314302 | lrm: 1.00 | dt: 361ms | tok/sec: 1,451,484 | mfu: 35.1% | epoch: 1 | remaining: 235s    
step 00202 (21.6%) | loss: 3.315582 | lrm: 1.00 | dt: 321ms | tok/sec: 1,635,140 | mfu: 39.5% | epoch: 1 | remaining: 235s    
step 00203 (21.7%) | loss: 3.313318 | lrm: 1.00 | dt: 369ms | tok/sec: 1,419,241 | mfu: 34.3% | epoch: 1 | remaining: 234s    
step 00204 (21.9%) | loss: 3.309134 | lrm: 1.00 | dt: 353ms | tok/sec: 1,485,144 | mfu: 35.9% | epoch: 1 | remaining: 234s    
step 00205 (22.0%) | loss: 3.299044 | lrm: 1.00 | dt: 343ms | tok/sec: 1,528,704 | mfu: 36.9% | epoch: 1 | remaining: 234s    
step 00206 (22.1%) | loss: 3.296850 | lrm: 1.00 | dt: 333ms | tok/sec: 1,576,129 | mfu: 38.1% | epoch: 1 | remaining: 233s    
step 00207 (22.2%) | loss: 3.294735 | lrm: 1.00 | dt: 334ms | tok/sec: 1,570,917 | mfu: 38.0% | epoch: 1 | remaining: 233s    
step 00208 (22.3%) | loss: 3.295035 | lrm: 1.00 | dt: 331ms | tok/sec: 1,585,738 | mfu: 38.3% | epoch: 1 | remaining: 233s    
step 00209 (22.4%) | loss: 3.292508 | lrm: 1.00 | dt: 331ms | tok/sec: 1,582,343 | mfu: 38.2% | epoch: 1 | remaining: 232s    
step 00210 (22.5%) | loss: 3.287598 | lrm: 1.00 | dt: 352ms | tok/sec: 1,488,681 | mfu: 36.0% | epoch: 1 | remaining: 232s    
step 00211 (22.6%) | loss: 3.292050 | lrm: 1.00 | dt: 340ms | tok/sec: 1,542,657 | mfu: 37.3% | epoch: 1 | remaining: 232s    
step 00212 (22.8%) | loss: 3.286212 | lrm: 1.00 | dt: 340ms | tok/sec: 1,539,991 | mfu: 37.2% | epoch: 1 | remaining: 231s    
step 00213 (22.9%) | loss: 3.280577 | lrm: 1.00 | dt: 331ms | tok/sec: 1,582,712 | mfu: 38.2% | epoch: 1 | remaining: 231s    
step 00214 (23.0%) | loss: 3.278141 | lrm: 1.00 | dt: 364ms | tok/sec: 1,441,392 | mfu: 34.8% | epoch: 1 | remaining: 231s    
step 00215 (23.1%) | loss: 3.276381 | lrm: 1.00 | dt: 350ms | tok/sec: 1,499,915 | mfu: 36.2% | epoch: 1 | remaining: 230s    
step 00216 (23.2%) | loss: 3.278578 | lrm: 1.00 | dt: 334ms | tok/sec: 1,568,734 | mfu: 37.9% | epoch: 1 | remaining: 230s    
step 00217 (23.3%) | loss: 3.280406 | lrm: 1.00 | dt: 331ms | tok/sec: 1,583,050 | mfu: 38.2% | epoch: 1 | remaining: 230s    
step 00218 (23.4%) | loss: 3.278773 | lrm: 1.00 | dt: 358ms | tok/sec: 1,464,407 | mfu: 35.4% | epoch: 1 | remaining: 229s    
step 00219 (23.6%) | loss: 3.279003 | lrm: 1.00 | dt: 338ms | tok/sec: 1,549,285 | mfu: 37.4% | epoch: 1 | remaining: 229s    
step 00220 (23.7%) | loss: 3.282108 | lrm: 1.00 | dt: 416ms | tok/sec: 1,261,749 | mfu: 30.5% | epoch: 1 | remaining: 229s    
step 00221 (23.8%) | loss: 3.284819 | lrm: 1.00 | dt: 322ms | tok/sec: 1,627,175 | mfu: 39.3% | epoch: 1 | remaining: 228s    
step 00222 (23.9%) | loss: 3.280986 | lrm: 1.00 | dt: 319ms | tok/sec: 1,642,432 | mfu: 39.7% | epoch: 1 | remaining: 228s    
step 00223 (24.0%) | loss: 3.281716 | lrm: 1.00 | dt: 346ms | tok/sec: 1,513,979 | mfu: 36.6% | epoch: 1 | remaining: 228s    
step 00224 (24.1%) | loss: 3.279328 | lrm: 1.00 | dt: 323ms | tok/sec: 1,623,115 | mfu: 39.2% | epoch: 1 | remaining: 227s    
step 00225 (24.3%) | loss: 3.279012 | lrm: 1.00 | dt: 329ms | tok/sec: 1,595,136 | mfu: 38.5% | epoch: 1 | remaining: 227s    
step 00226 (24.4%) | loss: 3.282188 | lrm: 1.00 | dt: 389ms | tok/sec: 1,346,585 | mfu: 32.5% | epoch: 1 | remaining: 227s    
step 00227 (24.5%) | loss: 3.281687 | lrm: 1.00 | dt: 323ms | tok/sec: 1,621,454 | mfu: 39.2% | epoch: 1 | remaining: 226s    
step 00228 (24.6%) | loss: 3.279124 | lrm: 1.00 | dt: 321ms | tok/sec: 1,634,292 | mfu: 39.5% | epoch: 1 | remaining: 226s    
step 00229 (24.7%) | loss: 3.277245 | lrm: 1.00 | dt: 346ms | tok/sec: 1,515,927 | mfu: 36.6% | epoch: 1 | remaining: 226s    
step 00230 (24.8%) | loss: 3.278638 | lrm: 1.00 | dt: 328ms | tok/sec: 1,598,221 | mfu: 38.6% | epoch: 1 | remaining: 225s    
step 00231 (24.9%) | loss: 3.278804 | lrm: 1.00 | dt: 360ms | tok/sec: 1,458,051 | mfu: 35.2% | epoch: 1 | remaining: 225s    
step 00232 (25.1%) | loss: 3.275304 | lrm: 1.00 | dt: 338ms | tok/sec: 1,550,632 | mfu: 37.5% | epoch: 1 | remaining: 225s    
step 00233 (25.2%) | loss: 3.271924 | lrm: 1.00 | dt: 326ms | tok/sec: 1,608,371 | mfu: 38.9% | epoch: 1 | remaining: 224s    
step 00234 (25.3%) | loss: 3.270014 | lrm: 1.00 | dt: 335ms | tok/sec: 1,563,091 | mfu: 37.8% | epoch: 1 | remaining: 224s    
step 00235 (25.4%) | loss: 3.267086 | lrm: 1.00 | dt: 334ms | tok/sec: 1,569,318 | mfu: 37.9% | epoch: 1 | remaining: 224s    
step 00236 (25.5%) | loss: 3.264184 | lrm: 1.00 | dt: 343ms | tok/sec: 1,526,452 | mfu: 36.9% | epoch: 1 | remaining: 223s    
step 00237 (25.6%) | loss: 3.258244 | lrm: 1.00 | dt: 326ms | tok/sec: 1,606,040 | mfu: 38.8% | epoch: 1 | remaining: 223s    
step 00238 (25.7%) | loss: 3.259121 | lrm: 1.00 | dt: 376ms | tok/sec: 1,394,416 | mfu: 33.7% | epoch: 1 | remaining: 222s    
step 00239 (25.8%) | loss: 3.256041 | lrm: 1.00 | dt: 436ms | tok/sec: 1,203,189 | mfu: 29.1% | epoch: 1 | remaining: 222s    
step 00240 (26.0%) | loss: 3.250965 | lrm: 1.00 | dt: 382ms | tok/sec: 1,373,290 | mfu: 33.2% | epoch: 1 | remaining: 222s    
step 00241 (26.1%) | loss: 3.251955 | lrm: 1.00 | dt: 337ms | tok/sec: 1,557,918 | mfu: 37.6% | epoch: 1 | remaining: 221s    
step 00242 (26.2%) | loss: 3.253703 | lrm: 1.00 | dt: 329ms | tok/sec: 1,595,988 | mfu: 38.6% | epoch: 1 | remaining: 221s    
step 00243 (26.3%) | loss: 3.252825 | lrm: 1.00 | dt: 339ms | tok/sec: 1,546,984 | mfu: 37.4% | epoch: 1 | remaining: 221s    
step 00244 (26.5%) | loss: 3.252020 | lrm: 1.00 | dt: 334ms | tok/sec: 1,571,962 | mfu: 38.0% | epoch: 1 | remaining: 220s    
step 00245 (26.6%) | loss: 3.244461 | lrm: 1.00 | dt: 323ms | tok/sec: 1,622,227 | mfu: 39.2% | epoch: 1 | remaining: 220s    
step 00246 (26.7%) | loss: 3.240495 | lrm: 1.00 | dt: 338ms | tok/sec: 1,549,760 | mfu: 37.4% | epoch: 1 | remaining: 220s    
step 00247 (26.8%) | loss: 3.231729 | lrm: 1.00 | dt: 333ms | tok/sec: 1,572,376 | mfu: 38.0% | epoch: 1 | remaining: 219s    
step 00248 (26.9%) | loss: 3.233051 | lrm: 1.00 | dt: 338ms | tok/sec: 1,551,455 | mfu: 37.5% | epoch: 1 | remaining: 219s    
step 00249 (27.0%) | loss: 3.234080 | lrm: 1.00 | dt: 332ms | tok/sec: 1,580,866 | mfu: 38.2% | epoch: 1 | remaining: 219s    
step 00250 (27.1%) | loss: 3.235343 | lrm: 1.00 | dt: 334ms | tok/sec: 1,567,381 | mfu: 37.9% | epoch: 1 | remaining: 218s    
step 00251 (27.2%) | loss: 3.238219 | lrm: 1.00 | dt: 336ms | tok/sec: 1,558,348 | mfu: 37.7% | epoch: 1 | remaining: 218s    
step 00252 (27.3%) | loss: 3.240363 | lrm: 1.00 | dt: 340ms | tok/sec: 1,542,450 | mfu: 37.3% | epoch: 1 | remaining: 218s    
step 00253 (27.5%) | loss: 3.243209 | lrm: 1.00 | dt: 335ms | tok/sec: 1,562,764 | mfu: 37.8% | epoch: 1 | remaining: 217s    
step 00254 (27.6%) | loss: 3.246372 | lrm: 1.00 | dt: 334ms | tok/sec: 1,569,331 | mfu: 37.9% | epoch: 1 | remaining: 217s    
step 00255 (27.7%) | loss: 3.246063 | lrm: 1.00 | dt: 370ms | tok/sec: 1,416,914 | mfu: 34.2% | epoch: 1 | remaining: 217s    
step 00256 (27.8%) | loss: 3.241537 | lrm: 1.00 | dt: 320ms | tok/sec: 1,638,865 | mfu: 39.6% | epoch: 1 | remaining: 216s    
step 00257 (27.9%) | loss: 3.241692 | lrm: 1.00 | dt: 379ms | tok/sec: 1,381,832 | mfu: 33.4% | epoch: 1 | remaining: 216s    
step 00258 (28.0%) | loss: 3.234130 | lrm: 1.00 | dt: 331ms | tok/sec: 1,581,634 | mfu: 38.2% | epoch: 1 | remaining: 216s    
step 00259 (28.1%) | loss: 3.233143 | lrm: 1.00 | dt: 326ms | tok/sec: 1,607,467 | mfu: 38.8% | epoch: 1 | remaining: 215s    
step 00260 (28.3%) | loss: 3.231331 | lrm: 1.00 | dt: 339ms | tok/sec: 1,546,229 | mfu: 37.4% | epoch: 1 | remaining: 215s    
step 00261 (28.4%) | loss: 3.228979 | lrm: 1.00 | dt: 331ms | tok/sec: 1,581,599 | mfu: 38.2% | epoch: 1 | remaining: 215s    
step 00262 (28.5%) | loss: 3.229613 | lrm: 1.00 | dt: 341ms | tok/sec: 1,535,925 | mfu: 37.1% | epoch: 1 | remaining: 214s    
step 00263 (28.6%) | loss: 3.228556 | lrm: 1.00 | dt: 428ms | tok/sec: 1,224,987 | mfu: 29.6% | epoch: 1 | remaining: 214s    
step 00264 (28.7%) | loss: 3.228418 | lrm: 1.00 | dt: 356ms | tok/sec: 1,472,605 | mfu: 35.6% | epoch: 1 | remaining: 213s    
step 00265 (28.9%) | loss: 3.226346 | lrm: 1.00 | dt: 338ms | tok/sec: 1,549,296 | mfu: 37.4% | epoch: 1 | remaining: 213s    
step 00266 (29.0%) | loss: 3.221200 | lrm: 1.00 | dt: 331ms | tok/sec: 1,586,305 | mfu: 38.3% | epoch: 1 | remaining: 213s    
step 00267 (29.1%) | loss: 3.218620 | lrm: 1.00 | dt: 340ms | tok/sec: 1,540,519 | mfu: 37.2% | epoch: 1 | remaining: 212s    
step 00268 (29.2%) | loss: 3.218560 | lrm: 1.00 | dt: 397ms | tok/sec: 1,320,760 | mfu: 31.9% | epoch: 1 | remaining: 212s    
step 00269 (29.3%) | loss: 3.214935 | lrm: 1.00 | dt: 320ms | tok/sec: 1,639,379 | mfu: 39.6% | epoch: 1 | remaining: 212s    
step 00270 (29.4%) | loss: 3.215641 | lrm: 1.00 | dt: 400ms | tok/sec: 1,310,633 | mfu: 31.7% | epoch: 1 | remaining: 211s    
step 00271 (29.6%) | loss: 3.215570 | lrm: 1.00 | dt: 340ms | tok/sec: 1,542,514 | mfu: 37.3% | epoch: 1 | remaining: 211s    
step 00272 (29.7%) | loss: 3.216675 | lrm: 1.00 | dt: 323ms | tok/sec: 1,625,188 | mfu: 39.3% | epoch: 1 | remaining: 211s    
step 00273 (29.8%) | loss: 3.212597 | lrm: 1.00 | dt: 338ms | tok/sec: 1,549,371 | mfu: 37.4% | epoch: 1 | remaining: 210s    
step 00274 (29.9%) | loss: 3.210640 | lrm: 1.00 | dt: 328ms | tok/sec: 1,597,078 | mfu: 38.6% | epoch: 1 | remaining: 210s    
step 00275 (30.0%) | loss: 3.206645 | lrm: 1.00 | dt: 355ms | tok/sec: 1,477,466 | mfu: 35.7% | epoch: 1 | remaining: 210s    
step 00276 (30.1%) | loss: 3.212268 | lrm: 1.00 | dt: 326ms | tok/sec: 1,606,726 | mfu: 38.8% | epoch: 1 | remaining: 209s    
step 00277 (30.2%) | loss: 3.210655 | lrm: 1.00 | dt: 336ms | tok/sec: 1,561,147 | mfu: 37.7% | epoch: 1 | remaining: 209s    
step 00278 (30.3%) | loss: 3.207621 | lrm: 1.00 | dt: 333ms | tok/sec: 1,575,139 | mfu: 38.1% | epoch: 1 | remaining: 209s    
step 00279 (30.5%) | loss: 3.208948 | lrm: 1.00 | dt: 330ms | tok/sec: 1,587,427 | mfu: 38.4% | epoch: 1 | remaining: 208s    
step 00280 (30.6%) | loss: 3.208082 | lrm: 1.00 | dt: 362ms | tok/sec: 1,448,083 | mfu: 35.0% | epoch: 1 | remaining: 208s    
step 00281 (30.7%) | loss: 3.208999 | lrm: 1.00 | dt: 356ms | tok/sec: 1,471,147 | mfu: 35.5% | epoch: 1 | remaining: 208s    
step 00282 (30.8%) | loss: 3.207926 | lrm: 1.00 | dt: 397ms | tok/sec: 1,321,159 | mfu: 31.9% | epoch: 1 | remaining: 207s    
step 00283 (30.9%) | loss: 3.208540 | lrm: 1.00 | dt: 345ms | tok/sec: 1,518,854 | mfu: 36.7% | epoch: 1 | remaining: 207s    
step 00284 (31.0%) | loss: 3.205013 | lrm: 1.00 | dt: 337ms | tok/sec: 1,556,610 | mfu: 37.6% | epoch: 1 | remaining: 207s    
step 00285 (31.2%) | loss: 3.202763 | lrm: 1.00 | dt: 336ms | tok/sec: 1,561,014 | mfu: 37.7% | epoch: 1 | remaining: 206s    
step 00286 (31.3%) | loss: 3.202166 | lrm: 1.00 | dt: 337ms | tok/sec: 1,556,338 | mfu: 37.6% | epoch: 1 | remaining: 206s    
step 00287 (31.4%) | loss: 3.201059 | lrm: 1.00 | dt: 340ms | tok/sec: 1,543,170 | mfu: 37.3% | epoch: 1 | remaining: 206s    
step 00288 (31.5%) | loss: 3.205747 | lrm: 1.00 | dt: 333ms | tok/sec: 1,572,532 | mfu: 38.0% | epoch: 1 | remaining: 205s    
step 00289 (31.6%) | loss: 3.202874 | lrm: 1.00 | dt: 378ms | tok/sec: 1,388,630 | mfu: 33.6% | epoch: 1 | remaining: 205s    
step 00290 (31.7%) | loss: 3.200178 | lrm: 1.00 | dt: 322ms | tok/sec: 1,628,872 | mfu: 39.4% | epoch: 1 | remaining: 204s    
step 00291 (31.8%) | loss: 3.198383 | lrm: 1.00 | dt: 334ms | tok/sec: 1,568,737 | mfu: 37.9% | epoch: 1 | remaining: 204s    
step 00292 (32.0%) | loss: 3.197202 | lrm: 1.00 | dt: 340ms | tok/sec: 1,543,841 | mfu: 37.3% | epoch: 1 | remaining: 204s    
step 00293 (32.1%) | loss: 3.195031 | lrm: 1.00 | dt: 326ms | tok/sec: 1,606,466 | mfu: 38.8% | epoch: 1 | remaining: 203s    
step 00294 (32.2%) | loss: 3.193698 | lrm: 1.00 | dt: 368ms | tok/sec: 1,425,265 | mfu: 34.4% | epoch: 1 | remaining: 203s    
step 00295 (32.3%) | loss: 3.197569 | lrm: 1.00 | dt: 359ms | tok/sec: 1,458,598 | mfu: 35.2% | epoch: 1 | remaining: 203s    
step 00296 (32.4%) | loss: 3.199117 | lrm: 1.00 | dt: 409ms | tok/sec: 1,280,690 | mfu: 30.9% | epoch: 1 | remaining: 202s    
step 00297 (32.6%) | loss: 3.203142 | lrm: 1.00 | dt: 342ms | tok/sec: 1,532,259 | mfu: 37.0% | epoch: 1 | remaining: 202s    
step 00298 (32.7%) | loss: 3.198233 | lrm: 1.00 | dt: 413ms | tok/sec: 1,270,571 | mfu: 30.7% | epoch: 1 | remaining: 202s    
step 00299 (32.8%) | loss: 3.189230 | lrm: 1.00 | dt: 333ms | tok/sec: 1,575,731 | mfu: 38.1% | epoch: 1 | remaining: 201s    
step 00300 (32.9%) | loss: 3.188767 | lrm: 1.00 | dt: 331ms | tok/sec: 1,584,735 | mfu: 38.3% | epoch: 1 | remaining: 201s    
step 00301 (33.0%) | loss: 3.190743 | lrm: 1.00 | dt: 346ms | tok/sec: 1,515,008 | mfu: 36.6% | epoch: 1 | remaining: 201s    
step 00302 (33.1%) | loss: 3.190433 | lrm: 1.00 | dt: 328ms | tok/sec: 1,600,231 | mfu: 38.7% | epoch: 1 | remaining: 200s    
step 00303 (33.3%) | loss: 3.190070 | lrm: 1.00 | dt: 397ms | tok/sec: 1,321,254 | mfu: 31.9% | epoch: 1 | remaining: 200s    
step 00304 (33.4%) | loss: 3.187485 | lrm: 1.00 | dt: 376ms | tok/sec: 1,393,663 | mfu: 33.7% | epoch: 1 | remaining: 199s    
step 00305 (33.5%) | loss: 3.186245 | lrm: 1.00 | dt: 321ms | tok/sec: 1,633,932 | mfu: 39.5% | epoch: 1 | remaining: 199s    
step 00306 (33.6%) | loss: 3.182242 | lrm: 1.00 | dt: 429ms | tok/sec: 1,222,622 | mfu: 29.5% | epoch: 1 | remaining: 199s    
step 00307 (33.8%) | loss: 3.176935 | lrm: 1.00 | dt: 330ms | tok/sec: 1,590,202 | mfu: 38.4% | epoch: 1 | remaining: 198s    
step 00308 (33.9%) | loss: 3.174075 | lrm: 1.00 | dt: 359ms | tok/sec: 1,460,531 | mfu: 35.3% | epoch: 1 | remaining: 198s    
step 00309 (34.0%) | loss: 3.170724 | lrm: 1.00 | dt: 338ms | tok/sec: 1,551,154 | mfu: 37.5% | epoch: 1 | remaining: 198s    
step 00310 (34.1%) | loss: 3.172695 | lrm: 1.00 | dt: 324ms | tok/sec: 1,618,217 | mfu: 39.1% | epoch: 1 | remaining: 197s    
step 00311 (34.2%) | loss: 3.174680 | lrm: 1.00 | dt: 334ms | tok/sec: 1,567,524 | mfu: 37.9% | epoch: 1 | remaining: 197s    
step 00312 (34.3%) | loss: 3.174230 | lrm: 1.00 | dt: 334ms | tok/sec: 1,569,120 | mfu: 37.9% | epoch: 1 | remaining: 197s    
step 00313 (34.4%) | loss: 3.172469 | lrm: 1.00 | dt: 345ms | tok/sec: 1,519,346 | mfu: 36.7% | epoch: 1 | remaining: 196s    
step 00314 (34.5%) | loss: 3.167678 | lrm: 1.00 | dt: 333ms | tok/sec: 1,573,938 | mfu: 38.0% | epoch: 1 | remaining: 196s    
step 00315 (34.7%) | loss: 3.166031 | lrm: 1.00 | dt: 330ms | tok/sec: 1,589,098 | mfu: 38.4% | epoch: 1 | remaining: 196s    
step 00316 (34.8%) | loss: 3.167387 | lrm: 1.00 | dt: 332ms | tok/sec: 1,580,738 | mfu: 38.2% | epoch: 1 | remaining: 195s    
step 00317 (34.9%) | loss: 3.161968 | lrm: 1.00 | dt: 358ms | tok/sec: 1,462,722 | mfu: 35.3% | epoch: 1 | remaining: 195s    
step 00318 (35.0%) | loss: 3.159310 | lrm: 1.00 | dt: 323ms | tok/sec: 1,620,971 | mfu: 39.2% | epoch: 1 | remaining: 195s    
step 00319 (35.1%) | loss: 3.159940 | lrm: 1.00 | dt: 356ms | tok/sec: 1,472,602 | mfu: 35.6% | epoch: 1 | remaining: 194s    
step 00320 (35.2%) | loss: 3.158612 | lrm: 1.00 | dt: 372ms | tok/sec: 1,408,616 | mfu: 34.0% | epoch: 1 | remaining: 194s    
step 00321 (35.4%) | loss: 3.162570 | lrm: 1.00 | dt: 349ms | tok/sec: 1,503,660 | mfu: 36.3% | epoch: 1 | remaining: 194s    
step 00322 (35.5%) | loss: 3.159312 | lrm: 1.00 | dt: 355ms | tok/sec: 1,478,687 | mfu: 35.7% | epoch: 1 | remaining: 193s    
step 00323 (35.6%) | loss: 3.155936 | lrm: 1.00 | dt: 331ms | tok/sec: 1,583,898 | mfu: 38.3% | epoch: 1 | remaining: 193s    
step 00324 (35.7%) | loss: 3.155855 | lrm: 1.00 | dt: 333ms | tok/sec: 1,572,643 | mfu: 38.0% | epoch: 1 | remaining: 193s    
step 00325 (35.8%) | loss: 3.153583 | lrm: 1.00 | dt: 335ms | tok/sec: 1,565,613 | mfu: 37.8% | epoch: 1 | remaining: 192s    
step 00326 (35.9%) | loss: 3.156608 | lrm: 1.00 | dt: 329ms | tok/sec: 1,592,359 | mfu: 38.5% | epoch: 1 | remaining: 192s    
step 00327 (36.0%) | loss: 3.160703 | lrm: 1.00 | dt: 335ms | tok/sec: 1,564,234 | mfu: 37.8% | epoch: 1 | remaining: 192s    
step 00328 (36.1%) | loss: 3.155581 | lrm: 1.00 | dt: 345ms | tok/sec: 1,517,727 | mfu: 36.7% | epoch: 1 | remaining: 191s    
step 00329 (36.3%) | loss: 3.156836 | lrm: 1.00 | dt: 340ms | tok/sec: 1,540,780 | mfu: 37.2% | epoch: 1 | remaining: 191s    
step 00330 (36.4%) | loss: 3.154097 | lrm: 1.00 | dt: 337ms | tok/sec: 1,555,445 | mfu: 37.6% | epoch: 1 | remaining: 191s    
